,time
0,0.19155490000048303
1,0.2008218000009947
2,0.20588429999952496
3,0.27340390000063053
4,0.19788450000123703
5,0.1994857999998203
6,0.19541380000009667
7,0.2578014999999141
8,0.19643320000068343
9,0.19077219999962836
10,0.1897449999996752
11,0.25505400000110967
12,0.23812390000057349
13,0.20447079999939888
14,0.19199899999875925
15,0.19900539999980538
16,0.2520260999990569
17,0.19697260000066308
18,0.18267660000128672
19,0.20080640000014682
20,0.2540429000000586
21,0.19787689999975555
22,0.19212400000105845
23,0.1894323999986227
24,0.28232070000012754
25,0.19166689999838127
26,0.1946752000003471
27,0.1956566999997449
28,0.195981999999276
29,0.26229219999913767
30,0.19540000000051805
31,0.20122889999947802
32,0.19219059999886667
33,0.254436799999894
34,0.2049371000011888
35,0.22279440000056638
36,0.2113467999988643
37,0.27873320000071544
38,0.23325909999948635
39,0.22784850000061851
40,0.20304269999905955
41,0.20792340000116383
42,0.24544450000030338
43,0.23092189999988477
44,0.19557460000032734
45,0.20122300000002724
46,0.25689320000128646
47,0.19860519999929238
48,0.20206189999953494
49,0.19755149999946298
50,0.2580065999991348
51,0.21115420000023732
52,0.193866399999024
53,0.19858750000094005
54,0.2694659999997384
55,0.19310869999935676
56,0.2024323000005097
57,0.18541829999958281
58,0.1799641999987216
59,0.2500925999993342
60,0.21663230000012845
61,0.19400619999942137
62,0.1987193999993906
63,0.25152499999967404
64,0.1908634000010352
65,0.19571510000059789
66,0.2058195000008709
67,0.2696185000004334
68,0.20171470000059344
69,0.19750199999907636
70,0.19100890000117943
71,0.1830487000006542
72,0.23139529999934894
73,0.19363999999950465
74,0.19708379999974568
75,0.19902689999980794
76,0.25839579999956186
77,0.1941186000003654
78,0.18846379999922647
79,0.19462939999903028
80,0.26181440000073053
81,0.19106359999932465
82,0.20115640000040003
83,0.19307039999875997
84,0.2723162999991473
85,0.1920689999988099
86,0.19293260000085866
87,0.20019049999973504
88,0.18940800000018498
89,0.24003540000012435
90,0.18853740000122343
91,0.19759270000031393
92,0.19307710000066436
93,0.2531281999999919
94,0.18810370000028342
95,0.19534469999962312
96,0.1917033999998239
97,0.2596675000004325
98,0.1935897000003024
99,0.1939316999996663
