,time
0,0.30190869999933057
1,0.42505030000029365
2,0.31781510000109847
3,0.38278580000041984
4,0.33055699999931676
5,0.3958743000002869
6,0.3049513999994815
7,0.4408265999991272
8,0.30448080000132904
9,0.3816886999993585
10,0.3206835000000865
11,0.3771766999998363
12,0.30115610000029847
13,0.40327369999977236
14,0.30326640000021143
15,0.30902510000123584
16,0.3554645999993227
17,0.3090129000011075
18,0.36997209999935876
19,0.3064362999994046
20,0.37953700000070967
21,0.32368529999985185
22,0.36138410000057775
23,0.3093566000006831
24,0.3678978999996616
25,0.2997797999996692
26,0.39110599999912665
27,0.313994800000728
28,0.38065629999982775
29,0.31732480000027863
30,0.3001280999997107
31,0.3563286999997217
32,0.30505429999902844
33,0.3672169000001304
34,0.3100546999994549
35,0.3734450000010838
36,0.30752380000012636
37,0.41145460000007006
38,0.3146089000001666
39,0.37210849999974016
40,0.3768694999998843
41,0.39744949999840173
42,0.3177090999997745
43,0.38485059999948135
44,0.3082285000000411
45,0.30838720000065223
46,0.37583009999980277
47,0.30314390000057756
48,0.35949239999899874
49,0.318110300000626
50,0.38115560000005644
51,0.30701109999972687
52,0.3641699999989214
53,0.30142890000024636
54,0.3709896000000299
55,0.3026451999994606
56,0.3837543000008736
57,0.3063106000008702
58,0.38905269999850134
59,0.3065057000003435
60,0.3114722999998776
61,0.36174559999926714
62,0.3016063999984908
63,0.3718162000004668
64,0.3050526999995782
65,0.3879155999984505
66,0.30294080000021495
67,0.38463149999915913
68,0.310490399999253
69,0.37906670000120357
70,0.304735100000471
71,0.39136689999941154
72,0.29847089999930176
73,0.3818649999993795
74,0.30201820000002044
75,0.3174631000001682
76,0.3535114000005706
77,0.29791909999948984
78,0.36978780000026745
79,0.3032939000004262
80,0.36545440000008966
81,0.3177994999987277
82,0.383910399999877
83,0.3255320999996911
84,0.3739538000008906
85,0.31461900000067544
86,0.3960007999994559
87,0.30968660000144155
88,0.3283682000001136
89,0.3550082999990991
90,0.3285286000009364
91,0.3727911000005406
92,0.3006543999999849
93,0.3719344999990426
94,0.3120710000002873
95,0.37458869999863964
96,0.303150599998844
97,0.37494560000050114
98,0.31981979999909527
99,0.3707561999999598
