,time
0,0.35349719999976514
1,0.2907242999990558
2,0.37457720000020345
3,0.2929270999993605
4,0.36115980000067793
5,0.3911255999992136
6,0.29646820000016305
7,0.3988575999992463
8,0.30814939999982016
9,0.36841240000103426
10,0.3028890000005049
11,0.36659379999946395
12,0.28618599999936123
13,0.3476881999995385
14,0.2873106999995798
15,0.35516350000034436
16,0.2939829999995709
17,0.36725140000089596
18,0.2937842000010278
19,0.2883587999986048
20,0.33805129999927885
21,0.292283500000849
22,0.3589389000007941
23,0.28984439999840106
24,0.3559365999990405
25,0.2968376000007993
26,0.3724990999999136
27,0.29273560000001453
28,0.35443950000080804
29,0.30176249999931315
30,0.36587390000022424
31,0.28899750000164204
32,0.39177159999962896
33,0.3022019
34,0.2952285999999731
35,0.344045300000289
36,0.3055692999987514
37,0.3546459999997751
38,0.294522500000312
39,0.35502980000092066
40,0.29015679999974964
41,0.35828120000041963
42,0.29249430000163557
43,0.35365939999974216
44,0.29387129999850004
45,0.3690396000001783
46,0.2996305000015127
47,0.38937350000014703
48,0.29831299999932526
49,0.3041018999992957
50,0.346160900000541
51,0.29189020000012533
52,0.34894400000121095
53,0.30160160000014
54,0.35733760000039183
55,0.2897497000012663
56,0.33758970000053523
57,0.29296330000033777
58,0.3643459000013536
59,0.3037414999998873
60,0.3688646999999037
61,0.2905446999993728
62,0.39782800000102725
63,0.3108388000000559
64,0.288615800000116
65,0.3515936999992846
66,0.2899946999987151
67,0.348965600000156
68,0.30523119999998016
69,0.3608596000012767
70,0.2934856000010768
71,0.3492795999991358
72,0.29004600000007486
73,0.35499720000007073
74,0.28309989999979734
75,0.3635916000002908
76,0.2990595999999641
77,0.37553120000120543
78,0.28713470000002417
79,0.2900157999993098
80,0.3438507999999274
81,0.2842880000007426
82,0.34686949999922945
83,0.29542360000050394
84,0.3602376999988337
85,0.29244420000031823
86,0.3457698000001983
87,0.29469930000050226
88,0.373565800000506
89,0.2855560999996669
90,0.3649193000001105
91,0.2879475999998249
92,0.37174830000003567
93,0.2918039000014687
94,0.29117740000037884
95,0.35819160000028205
96,0.29395739999927173
97,0.3630288999993354
98,0.2936630000003788
99,0.35393110000040906
