,time
0,0.38464510000085284
1,0.505522800000108
2,0.47056680000059714
3,0.48347459999968123
4,0.40205889999924693
5,0.5285832000008668
6,0.4825085999982548
7,0.39442810000036843
8,0.45903159999943455
9,0.45812320000004547
10,0.38627790000100504
11,0.4492104000000836
12,0.4746357000003627
13,0.47641639999892504
14,0.39591420000033395
15,0.44945449999977427
16,0.47767100000055507
17,0.39293499999985215
18,0.48007520000101067
19,0.46967839999888383
20,0.40609179999955813
21,0.4525173000001814
22,0.46396850000019185
23,0.47939120000046387
24,0.39548570000079053
25,0.4649279999994178
26,0.49145429999953194
27,0.39882869999928516
28,0.4725155999985873
29,0.4680140999989817
30,0.37822379999852274
31,0.4603261000011116
32,0.46582800000032876
33,0.47085859999970126
34,0.3977434999997058
35,0.45069390000026033
36,0.4581455999996251
37,0.39481460000024526
38,0.45815010000114853
39,0.4713245000002644
40,0.3895952999992005
41,0.4403736000003846
42,0.46757160000015574
43,0.4839116999992257
44,0.3919729000008374
45,0.4529772000005323
46,0.47978150000017195
47,0.39943569999923056
48,0.46105329999954847
49,0.4837360000001354
50,0.3958504999991419
51,0.45537330000115617
52,0.4847535000008065
53,0.5643546999999671
54,0.39836669999931473
55,0.4633888999996998
56,0.4712545999991562
57,0.40206819999912113
58,0.44447000000036496
59,0.46407360000011977
60,0.3933519999991404
61,0.4704144000006636
62,0.46427420000145503
63,0.48268350000034843
64,0.3965936000004149
65,0.47627769999962766
66,0.4630747999999585
67,0.40056039999944915
68,0.4524357999998756
69,0.46763429999919026
70,0.41169969999828027
71,0.4461448999991262
72,0.4705938999995851
73,0.4910647999986395
74,0.3919108000009146
75,0.45405960000061896
76,0.47919739999997546
77,0.39859470000010333
78,0.455344400001195
79,0.455640799998946
80,0.3993304999985412
81,0.46333039999990433
82,0.46880659999987984
83,0.47771450000072946
84,0.38991410000016913
85,0.47783720000006724
86,0.5074248000000807
87,0.3987429999997403
88,0.48331230000076175
89,0.46814769999946293
90,0.39482110000062676
91,0.4475538000006054
92,0.47509440000067116
93,0.49647100000038336
94,0.38345070000104897
95,0.4518250999990414
96,0.5013875000004191
97,0.3894643999992695
98,0.46152619999884337
99,0.468842999998742
