,time
0,0.462666999999783
1,0.4019551000001229
2,0.516526100000192
3,0.4566653999991104
4,0.3943011999999726
5,0.46899779999876046
6,0.4493540000003122
7,0.4862140000004729
8,0.37696890000006533
9,0.4462976999984676
10,0.46006909999960044
11,0.4009788999992452
12,0.43691430000035325
13,0.45886520000021846
14,0.37399829999958456
15,0.43933930000093824
16,0.4504514999989624
17,0.4784047000011924
18,0.37391830000160553
19,0.46227799999905983
20,0.45688390000032086
21,0.36931860000004235
22,0.4537744000008388
23,0.4328686999997444
24,0.3935029000003851
25,0.4498561000000336
26,0.5419856000007712
27,0.4740457999996579
28,0.39531450000140467
29,0.4491905000013503
30,0.47953659999984666
31,0.3776820000002772
32,0.45572829999946407
33,0.46280789999946137
34,0.3920813000004273
35,0.46821340000133205
36,0.5039725999995426
37,0.40643380000074103
38,0.4527472999998281
39,0.47675920000074257
40,0.49306650000107766
41,0.39376269999957003
42,0.4667170000011538
43,0.4607310999999754
44,0.4019119000004139
45,0.47262789999876986
46,0.486140200000591
47,0.4005882000001293
48,0.4460925000003044
49,0.4817837000009604
50,0.48681260000012117
51,0.3926002999996854
52,0.4765973000012309
53,0.4537445999994816
54,0.3935239999991609
55,0.43882590000066557
56,0.47082550000050105
57,0.3879839000001084
58,0.4443359999986569
59,0.4721583999998984
60,0.47165990000030433
61,0.37892529999953695
62,0.45197489999918616
63,0.4467083999988972
64,0.3845994999992399
65,0.4560451999986981
66,0.4803162999996857
67,0.3736616000005597
68,0.4322976000003109
69,0.47596210000119754
70,0.48035219999837864
71,0.38586649999888323
72,0.45557240000016463
73,0.45027939999999944
74,0.3826515999990079
75,0.45248089999950025
76,0.466021100000944
77,0.3873886000001221
78,0.4375667999993311
79,0.4604667999992671
80,0.4691912999987835
81,0.3999265000002197
82,0.42999650000092515
83,0.45657519999986107
84,0.3904205999988335
85,0.46522970000114583
86,0.4809979999990901
87,0.3899581000005128
88,0.43985280000015337
89,0.4644697999992786
90,0.4738345000005211
91,0.4116907999996329
92,0.43492279999918537
93,0.46487209999941115
94,0.40233549999902607
95,0.44610130000000936
96,0.4516043000003265
97,0.39508650000061607
98,0.42825900000025285
99,0.46940580000045884
