,time
0,0.9538231999995332
1,1.0812626000006276
2,0.9554391999990912
3,0.9776013999999122
4,0.9517453999997088
5,0.9540320999985852
6,1.04072719999931
7,0.9669842999992397
8,0.9750937999997404
9,1.004792499999894
10,1.0412289000014425
11,0.9569862000007561
12,0.9638826000009431
13,0.9472375999994256
14,1.02938229999927
15,0.9489670000002661
16,0.9881990000012593
17,0.9814765000010084
18,1.097761699998955
19,0.9378048999988096
20,0.9571722000000591
21,0.9591503000010562
22,0.9383163000002241
23,1.012909999999465
24,0.9580296000003727
25,0.9576849000004586
26,0.9691385999994964
27,1.052610699998695
28,0.9654592999995657
29,0.9805856000002677
30,0.9504324999998062
31,1.21438660000058
32,0.9928545000002487
33,1.0094086999997671
34,0.9858983000012813
35,1.0072412000008626
36,1.0390449000005901
37,1.0092562999998336
38,0.971327499999461
39,0.9660074999992503
40,1.0325140999993891
41,0.9897352999996656
42,0.9864300999997795
43,0.9658381000008376
44,1.0682633999986137
45,0.9754497000012634
46,1.0248559999999998
47,0.9777551999995922
48,1.0716955999996571
49,0.9787400999994134
50,0.9906250000003638
51,0.9619340999997803
52,0.9987851999994746
53,1.0431786999997712
54,0.9624619000005623
55,0.9680230999983905
56,1.0278520000010758
57,1.0609997999999905
58,1.0011138999998366
59,0.9736386999993556
60,1.0541740999997273
61,1.121838299999581
62,0.9732055999993463
63,0.9736780999992334
64,0.9705112999999983
65,0.9664248000008229
66,1.0353993999997329
67,0.9719977999993716
68,0.9646612000015011
69,0.9702608000006876
70,1.054241699999693
71,0.9445619999987684
72,1.0052680999997392
73,0.9538131999997859
74,1.0130600000011327
75,0.9739237000012508
76,0.9960845000005065
77,0.9671442999988358
78,1.058967399998437
79,0.9636208000010811
80,0.9860541000016383
81,0.9427870999988954
82,0.9820688999989216
83,1.0132770000000164
84,0.9218596999999136
85,0.9715138000010484
86,0.9823118000003888
87,1.073782100000244
88,0.935641800000667
89,0.9618520000003628
90,0.9926532000008592
91,1.0529789000011078
92,0.9752305999991222
93,0.9661911000002874
94,0.9545942999993713
95,0.9870707999998558
96,1.048318000001018
97,0.9450888999999734
98,0.9553895999997621
99,0.974313799999436
