,time
0,1.3516015999994124
1,1.2594568999993498
2,1.311877199999799
3,1.2989138000011735
4,1.3260009000005084
5,1.2077862000005553
6,1.2921834999997373
7,1.3182018999996217
8,1.2179737000005844
9,1.281525899999906
10,1.3028315999999904
11,1.2362303999998403
12,1.2496404000012262
13,1.2868736999989778
14,1.3003884999998263
15,1.2106570999985706
16,1.3098370999996405
17,1.2830354999987321
18,1.1878078999998252
19,1.2750755999986723
20,1.302487299999484
21,1.2088765999997122
22,1.2447902999992948
23,1.3080902000001515
24,1.285486700000547
25,1.2176680000011402
26,1.2896072000003187
27,1.3075301999997464
28,1.2208909000000858
29,1.2740144999988843
30,1.3317630000001373
31,1.214374900000621
32,1.2897127000014734
33,1.2984653999992588
34,1.3110066000008374
35,1.217919200000324
36,1.294735600000422
37,1.3324336000005133
38,1.2487989000001107
39,1.3141954000002443
40,1.2957270999995671
41,1.2195506999996724
42,1.302313399999548
43,1.311308199999985
44,1.3023929000009957
45,1.1970493999997416
46,1.269333900001584
47,1.3039989999997488
48,1.218940400000065
49,1.2960934999991878
50,1.3043851999991602
51,1.1934909999999945
52,1.2766377000007196
53,1.276755000000776
54,1.3230027999998129
55,1.2058300000007875
56,1.2776960999999574
57,1.3201294999998936
58,1.204663200000141
59,1.2794639999992796
60,1.3234146000013425
61,1.1950348999998823
62,1.2603639000008116
63,1.300305800001297
64,1.3093635000004724
65,1.1830520000003162
66,1.2731122999994113
67,1.269559799999115
68,1.211670700000468
69,1.2749762999992527
70,1.3386577000001125
71,1.2296535999994376
72,1.3139339000008476
73,1.2929531000008865
74,1.3325586000009935
75,1.1907561999996688
76,1.293912299999647
77,1.383032199999434
78,1.2176213999991887
79,1.3040769000017463
80,1.3498087000007217
81,1.2298716999994213
82,1.2736643999996886
83,1.317675500000405
84,1.3241402999992715
85,1.2467135000006238
86,1.2856043000010686
87,1.2953366000001552
88,1.215465100000074
89,1.3003287999999884
90,1.3222513000000617
91,1.220814899999823
92,1.2639028000012331
93,1.3144607999984146
94,1.309145699999135
95,1.2013710999999603
96,1.2866296000011062
97,1.2902861999991728
98,1.2724264999997104
99,1.305263100000957
