,time
0,1.6649653999993461
1,1.7117082999993727
2,1.7239706000000297
3,1.6521874999998545
4,1.5958188000004156
5,1.6106454999990092
6,1.611728400001084
7,1.6083440000002156
8,1.7145173999997496
9,1.6352227999996103
10,1.6060078000009526
11,1.6325096000000485
12,1.5991967000009026
13,1.6054623999989417
14,1.6972472999987076
15,1.6547488999985944
16,1.5798579000002064
17,1.5809109000001627
18,1.5793720000001485
19,1.6145436000006157
20,1.7247370000004594
21,1.6423829999985173
22,1.6196689999997034
23,1.654397100001006
24,1.6162911999999778
25,1.62562429999889
26,1.6964494999992894
27,1.658028200001354
28,1.6138886000007915
29,1.6209491000008711
30,1.6334760999998252
31,1.5831147999997484
32,1.6417206000005535
33,1.6834586000004492
34,1.642141199999969
35,1.6582691000003251
36,1.5815660999996908
37,1.6083632999998372
38,1.737681700000394
39,1.652019900000596
40,1.611255899999378
41,1.6192670000000362
42,1.612710599998536
43,1.609152400000312
44,1.7665243999999802
45,1.6030017000011867
46,1.5820410000014817
47,1.6306226000015158
48,1.611490400000548
49,1.6030838000006042
50,1.719470199999705
51,1.635073100000227
52,1.6568036999997275
53,1.6337617000008322
54,1.607460399998672
55,1.61533369999961
56,1.7323175000001356
57,1.615444099999877
58,1.6291839000004984
59,1.633542599998691
60,1.6175598999998329
61,1.644485100001475
62,1.7434757000009995
63,1.6488077000012709
64,1.6353004000011424
65,1.6190628000003926
66,1.6138676000009582
67,1.6184475000009115
68,1.7331118999991304
69,1.6587647999986075
70,1.626810399999158
71,1.647600500000408
72,1.6037664999985282
73,1.5728611000013188
74,1.7639926000010746
75,1.6171494999998686
76,1.6671704999989743
77,1.6139000999992277
78,1.6160149999996065
79,1.5961933999988105
80,1.7235641999996005
81,1.6218902000000526
82,1.630954299998848
83,1.6512448000012228
84,1.6550641000012547
85,1.6513056999992841
86,1.74566810000033
87,1.6298752000002423
88,1.6241707999997743
89,1.6162094000010256
90,1.6171079000014288
91,1.611338999999134
92,1.77407680000033
93,1.6544429999994463
94,1.6422447000004468
95,1.64005619999989
96,1.6417329999985668
97,1.5961014999993495
98,1.7433803000003536
99,1.61938199999895
