,time
0,1.637101199999961
1,1.5360395000006974
2,1.5294967999998335
3,1.5408462999985204
4,1.5441088000006857
5,1.6185542999992322
6,1.5269129000007524
7,1.5237641999992775
8,1.4918148999986443
9,1.5459735999993427
10,1.4927729999999428
11,1.5097667000009096
12,1.6303131000004214
13,1.4937337000010302
14,1.5498542000004818
15,1.5951105000003736
16,1.4961171000013564
17,1.4885577999993984
18,1.5756589000011445
19,1.5284938000004331
20,1.5871182999999291
21,1.6312079000017548
22,1.5640868000009505
23,1.4894263000005594
24,1.6410232999987784
25,1.526833899999474
26,1.5456885999992664
27,1.475993500000186
28,1.4667660000013711
29,1.514433000000281
30,1.5831103999989864
31,1.5351483999984339
32,1.498907399998643
33,1.476810199999818
34,1.6596035000002303
35,1.5888918000000558
36,1.615251499999431
37,1.5295820999999705
38,1.498435999999856
39,1.514951099999962
40,1.5043580000001384
41,1.494536700000026
42,1.5830719999994471
43,1.5086924000006547
44,1.5210606999989977
45,1.5013896000000386
46,1.4886795000002166
47,1.4929089000015665
48,1.578197699998782
49,1.5467272000005323
50,1.4749363999999332
51,1.4703835000000254
52,1.5778452999984438
53,1.5369112999997014
54,1.590514699999403
55,1.5443564999986847
56,1.521485400000529
57,1.532082600000649
58,1.4713659000008192
59,1.5206722000002628
60,1.6009455999992497
61,1.5664102000009734
62,1.5182950000016717
63,1.5539886000005936
64,1.4886389999992389
65,1.4923593000003166
66,1.5934754999998404
67,1.5434623999990436
68,1.4936015000002953
69,1.5380023999987316
70,1.5221289999990404
71,1.5146469000010256
72,1.5603541000000405
73,1.497473199999149
74,1.5374062999999296
75,1.4816021000006003
76,1.499668099999326
77,1.466762000000017
78,1.627147999999579
79,1.5082039999997505
80,1.5103350999997929
81,1.529316200001631
82,1.509519100000034
83,1.4559575999992376
84,1.6119288000008964
85,1.52197089999936
86,1.5411146999995253
87,1.5093997999993007
88,1.4968661999992037
89,1.524095099999613
90,1.7771329999995942
91,1.5917688999998063
92,1.5427700000000186
93,1.5247619000001578
94,1.4786354999996547
95,1.4896082999985083
96,1.6237165000002278
97,1.537193500000285
98,1.522225199998502
99,1.53522730000077
