,time
0,1.3496334000010393
1,1.359738400000424
2,1.2499250000000757
3,1.3324983000002248
4,1.3394000999996933
5,1.2301836000006006
6,1.334608199998911
7,1.3767569999999978
8,1.202432800000679
9,1.32907570000134
10,1.3775123999985226
11,1.395466199999646
12,1.2577099999998609
13,1.3116067000009934
14,1.307001200000741
15,1.2383826999994199
16,1.365209399999003
17,1.3053366000003734
18,1.241631700000653
19,1.301737099998718
20,1.3216433999987203
21,1.3039165999998659
22,1.22871269999996
23,1.2778478000000177
24,1.3056173999993916
25,1.19438430000082
26,1.2921270999995613
27,1.3192027999994025
28,1.2380448000003526
29,1.327090099999623
30,1.3213986999999179
31,1.3343215999993845
32,1.2470453999994788
33,1.3268669999997655
34,1.3263392000008025
35,1.2286905000000843
36,1.304917800000112
37,1.3456785999987915
38,1.2267110000011598
39,1.2914760000003298
40,1.3116819000006217
41,1.3283493999988423
42,1.2190621000008832
43,1.3068652999991173
44,1.3525792000000365
45,1.248451200001
46,1.3368204999987938
47,1.3357140000007348
48,1.251207200000863
49,1.3154396999998426
50,1.2827608000006876
51,1.3366183000016463
52,1.2393173999989813
53,1.2831926999988355
54,1.3300966000006156
55,1.248947699999917
56,1.305710700000418
57,1.3271597000002657
58,1.1973280999991402
59,1.2970201999996789
60,1.3398092999996152
61,1.34538319999956
62,1.2091173000007984
63,1.2909684000005655
64,1.32753860000048
65,1.229865899998913
66,1.2725348000003578
67,1.3258119000001898
68,1.237572400001227
69,1.2761568000005354
70,1.3268373999999312
71,1.3720272999998997
72,1.25071620000017
73,1.324778599999263
74,1.3251758999995218
75,1.2313921000004484
76,1.3059641999989253
77,1.306744499999695
78,1.2306611000003613
79,1.3032905000000028
80,1.3030030999998417
81,1.3447512999991886
82,1.2586771000005683
83,1.2916513000000123
84,1.3590565000013157
85,1.261448899998868
86,1.3182084999989456
87,1.315525299998626
88,1.2462642999998934
89,1.2972700999998779
90,1.3333259999999427
91,1.317258999999467
92,1.2233298000010109
93,1.2868749000008393
94,1.3224856999986514
95,1.2467383999992308
96,1.3088253000005352
97,1.324250799998481
98,1.221340500000224
99,1.322851200000514
