,time
0,1.3962443000000349
1,1.3748150000010355
2,1.2756616000006034
3,1.3217890999985684
4,1.3389535000005708
5,1.2206432999992103
6,1.310970800001087
7,1.3581259999991744
8,1.335189999999784
9,1.2557247000004281
10,1.3565808000003017
11,1.3451143000002048
12,1.24223819999861
13,1.334523999999874
14,1.350190000001021
15,1.2642625999997108
16,1.3694322999999713
17,1.3481289000010293
18,1.3457297999993898
19,1.2927697000013723
20,1.3380747999999585
21,1.3184256999993522
22,1.2331448999993881
23,1.3535996000009618
24,1.3439467000007426
25,1.2134861000013188
26,1.313116400000581
27,1.384046600000147
28,1.379859500000748
29,1.3154501999997592
30,1.3273447999999917
31,1.34041950000028
32,1.2500945000010688
33,1.3470506999983627
34,1.3757642000000487
35,1.2115487000010035
36,1.333993999998711
37,1.3233731000000262
38,1.3342962000006082
39,1.237136300000202
40,1.3158334999989165
41,1.4119443999989016
42,1.2309652000003553
43,1.3280324000006658
44,1.3483441000007588
45,1.2421131000010064
46,1.3181225999996968
47,1.3180277999999817
48,1.3239677999990818
49,1.264586799999961
50,1.3228376999995817
51,1.3411929000012606
52,1.2590916000008292
53,1.3451894000008906
54,1.3302863999997498
55,1.2597416999997222
56,1.4356893000003765
57,1.3975960000007035
58,1.414446599999792
59,1.3341891000000032
60,1.33159809999961
61,1.3611872000001313
62,1.2840756000005058
63,1.3684193000008236
64,1.3262716999997792
65,1.2457950999996683
66,1.3043865999989066
67,1.355655299999853
68,1.3345169000003807
69,1.2563598999986425
70,1.3358029999999417
71,1.3984170999992784
72,1.2552021999999852
73,1.3303122999986954
74,1.3253696000010677
75,1.2430044000011549
76,1.3215827000003628
77,1.3245717999998305
78,1.3475739999994403
79,1.2476728999990883
80,1.3337319000002026
81,1.3639286999987235
82,1.261350599999787
83,1.353076899998996
84,1.336679699999877
85,1.291292699999758
86,1.3173970000007102
87,1.3829031999994186
88,1.3681091999987984
89,1.2486461999997118
90,1.3010629000000336
91,1.3637251000000106
92,1.2377336999998079
93,1.3277240999996138
94,1.3354586999994353
95,1.225648399999045
96,1.3428592000000208
97,1.3408380000000761
98,1.256800300001487
99,1.3031945999991876
