,time
0,14.56559709999999
1,14.641502900000006
2,14.559125000000009
3,14.533853400000012
4,14.976954000000006
5,14.768426499999975
6,14.6785232
7,14.737396999999987
8,14.545455299999986
9,14.946671699999996
