,time
0,0.5620215999988432
1,0.5795242999993206
2,0.6838546999970276
3,0.5628761000007216
4,0.5891367000003811
5,0.6005470999989484
6,0.6359635999979218
7,0.5723480000015115
8,0.5739352999989933
9,0.5789599000017915
10,0.5861676999993506
11,0.6225688000013179
12,0.5734169999996084
13,0.5825113999999303
14,0.5734265999999479
15,0.6446603000003961
16,0.5672632000023441
17,0.5655796000028204
18,0.5818166999997629
19,0.6336895000022196
20,0.5762510999993538
21,0.5740291000001889
22,0.5734683999980916
23,0.5749467999994522
24,0.6110215000007884
25,0.5781547000005958
26,0.5768040000002657
27,0.5775763999990886
28,0.6172358999974676
29,0.5735544000017399
30,0.5726472000023932
31,0.570884799999476
32,0.6294957999998587
33,0.6097322999994503
34,0.5760847000019567
35,0.5777675000026647
36,0.646660400001565
37,0.5727783999973326
38,0.5796811999971396
39,0.5727204999966489
40,0.5820492999991984
41,0.641297800000757
42,0.5727924999991956
43,0.5742611999994551
44,0.5801621999999043
45,0.6508582999995269
46,0.587476600001537
47,0.5803126999999222
48,0.6110597999977472
49,0.6439788999996381
50,0.5788682999991579
51,0.57511710000108
52,0.597238099999231
53,0.5756365999986883
54,0.6273823999981687
55,0.5722230000028503
56,0.5802878999966197
57,0.5855949000033434
58,0.6346679000016593
59,0.5889704000001075
60,0.5682482000011078
61,0.5786315000004834
62,0.6421465000021271
63,0.583159900001192
64,0.5818246000017098
65,0.5891605999968306
66,0.6411919999991369
67,0.577944299999217
68,0.5864474000009068
69,0.5718378000019584
70,0.5756555000007211
71,0.6229118999981438
72,0.5732456000005186
73,0.5779073000012431
74,0.5729886000008264
75,0.6302830000022368
76,0.5755859000018972
77,0.572102599999198
78,0.5823438000006718
79,0.6328045999980532
80,0.5773542999995698
81,0.5726950000025681
82,0.5726829000013822
83,0.5705789999992703
84,0.621951999997691
85,0.5684624000023177
86,0.5766918000008445
87,0.5848788000002969
88,0.6391718999984732
89,0.5795427999983076
90,0.5752533999984735
91,0.5782914999981585
92,0.6427887999998347
93,0.593256799998926
94,0.5783394999998563
95,0.5812846000007994
96,0.6729449000013119
97,0.5784843000001274
98,0.5884981000017433
99,0.5708006999993813
