,time
0,0.953439699998853
1,1.0887594999985595
2,0.9837738000023819
3,0.9265304000000469
4,0.9477633999995305
5,0.9691868000008981
6,0.955462300000363
7,0.9879695999989053
8,0.9593740000018443
9,0.9795569000016258
10,0.9713894000014989
11,0.9612525999982608
12,0.9787741000000096
13,0.9781115000005229
14,0.9456145000003744
15,1.0458880999976827
16,0.9881249999998545
17,1.0082791999993788
18,0.9010975000019243
19,0.9555193000014697
20,0.9530121999996481
21,0.9637774999973772
22,0.9600333999987924
23,0.9591263000002073
24,0.9567161999984819
25,0.9849562999988848
26,0.9574780999973882
27,0.9662606999991112
28,0.995286400000623
29,0.9532804999980726
30,0.9789990999997826
31,0.9789663999981713
32,0.9941553999997268
33,0.8994135000029928
34,0.9488237000005029
35,0.9808787000001757
36,0.9545844999993278
37,0.9548145000007935
38,0.9594789000002493
39,0.9419727999993484
40,0.9656704999979411
41,0.9470294999991893
42,0.96976899999936
43,0.9569965999980923
44,0.9663498000008985
45,0.9839800000008836
46,0.9851844000004348
47,0.8931446000024152
48,0.9439229999989038
49,0.9500819999993837
50,0.964506899999833
51,0.9490939999996044
52,0.9527388000024075
53,0.95408320000206
54,0.9543392000014137
55,0.9568653999995149
56,0.9774347999991733
57,0.9555994000002102
58,0.9703597000006994
59,0.9742356999995536
60,0.9827923999982886
61,0.9955792999971891
62,0.8973114000000351
63,0.9558438000021852
64,0.9505433000012999
65,0.9577991999976803
66,0.9653416000001016
67,0.9481948000029661
68,0.9589381999976467
69,0.964227699998446
70,0.9635664999987057
71,0.9641468000008899
72,0.9620438000019931
73,0.9750233000013395
74,0.9643918000001577
75,1.0416918999981135
76,0.9984547999993083
77,1.058299199998146
78,0.9405245999987528
79,0.9621692000000621
80,0.9938146000022243
81,0.9387831999993068
82,0.9507845000007364
83,0.968860400000267
84,0.9626659999994445
85,0.9492839999984426
86,0.9699691999994684
87,0.9715943000010157
88,0.9714506000018446
89,0.9788417999989178
90,0.9762083999994502
91,1.0276785000023665
92,0.9306255999981659
93,0.9944173000003502
94,0.9727769999990414
95,0.977697199999966
96,0.9680612999982259
97,0.9700914999993984
98,0.9792046000002301
99,0.9626476999983424
