,time
0,0.8584226999992097
1,0.8846276999975089
2,0.7704804999993939
3,0.828577000000223
4,0.9090652000013506
5,0.7716665999978432
6,0.8320802999987791
7,0.8458100999996532
8,0.7845880999993824
9,0.8099078999985068
10,0.8342135999992024
11,0.8452761999978975
12,0.7521888000010222
13,0.8416919999981474
14,0.826306700000714
15,0.769683200000145
16,0.8387380999993184
17,0.8379381000013382
18,0.7682765999998082
19,0.8179717999992135
20,0.8336057999986224
21,0.8384848999994574
22,0.7741979000020365
23,0.8323492999988957
24,0.8273420999976224
25,0.7763744999974733
26,0.8343205000019225
27,0.8877026999980444
28,0.8817153999989387
29,0.8543685000004189
30,0.9558909999977914
31,0.9052903000010701
32,0.8056001999975706
33,0.8374651999984053
34,0.8391319000002113
35,0.7802749000002223
36,0.8909837999999581
37,0.8335335999981908
38,0.7720697999975528
39,0.8253460000014456
40,0.8301771999977063
41,0.8775347999981022
42,0.7963797000011255
43,0.8128386999997019
44,0.8433298999989347
45,0.7814871000009589
46,0.8155923999984225
47,0.8376529999986815
48,0.7640650000030291
49,0.8339518000029784
50,0.8308681999988039
51,0.8410984000001918
52,0.7674235999984376
53,0.8304959000015515
54,0.8386669000028633
55,0.7664335000008577
56,0.8308791000017663
57,0.8441233000012289
58,0.7860491999999795
59,0.8220033999969019
60,0.8263871999988623
61,0.8418362000011257
62,0.7711146999972698
63,0.8069226000006893
64,0.8706920000004175
65,0.7763890000023821
66,0.8338855000001786
67,0.8507533999982115
68,0.7753153999983624
69,0.8355449000009685
70,0.841839799999434
71,0.8549621999991359
72,0.7766214000002947
73,0.895876300000964
74,0.8813751999987289
75,0.7769105000006675
76,0.903440000001865
77,0.8782969000021694
78,0.8258919999971113
79,0.8824420000019018
80,0.8494901999983995
81,0.8698750000003201
82,0.8150323999980174
83,0.880253300001641
84,0.8636488000011013
85,0.7812799999992421
86,0.8386094000015873
87,0.8379582999987178
88,0.7708093000001099
89,0.8269197000008717
90,0.8401542999999947
91,0.8574431000015466
92,0.7954633999979706
93,0.846329700001661
94,0.8436453000031179
95,0.7817936999999802
96,0.8373661000005086
97,0.8460512999990897
98,0.7976506000013615
99,0.8123527000025206
