,time
0,1.1422482000016316
1,1.1454495999969367
2,1.1229077999996662
3,1.2048622999973304
4,1.0883200000025681
5,1.0825801999999385
6,1.0943231000019296
7,1.08862980000049
8,1.09010280000075
9,1.1488254999967467
10,1.1045143000010285
11,1.064898100001301
12,1.0615724000017508
13,1.078213799999503
14,1.0600211999990279
15,1.156482700000197
16,1.0844708000004175
17,1.0787387999989733
18,1.0567888000005041
19,1.0901785000023665
20,1.1556688000018767
21,1.147387400000298
22,1.0833048000022245
23,1.09487259999878
24,1.0748468999991019
25,1.079594000002544
26,1.0932184000012057
27,1.1496975000009115
28,1.126508700002887
29,1.0897775999983423
30,1.114639300001727
31,1.0794539999988046
32,1.1002718999989156
33,1.158113700003014
34,1.1363928999999189
35,1.0812882999998692
36,1.0778338000018266
37,1.0803817000014533
38,1.0727449000005436
39,1.1464090000008582
40,1.097984299998643
41,1.0824960000027204
42,1.144882199998392
43,1.1409682000012253
44,1.0785953999984486
45,1.2376732999982778
46,1.097462199999427
47,1.0805360000013025
48,1.0730033999971056
49,1.0900013999998919
50,1.0757800999999745
51,1.163480700000946
52,1.095180899999832
53,1.1086093000012625
54,1.074493000000075
55,1.0909575999976369
56,1.0634092000000237
57,1.150658000002295
58,1.11449630000061
59,1.1373165999975754
60,1.0764557000002242
61,1.0911855999984255
62,1.0494539999999688
63,1.1760052999998152
64,1.0914205000008224
65,1.0918975999993563
66,1.0947376000003715
67,1.0896190000021306
68,1.0774548000008508
69,1.1768224999977974
70,1.1414726000002702
71,1.1257011999987299
72,1.0913441999982751
73,1.1171933999976318
74,1.0821968000018387
75,1.158941900001082
76,1.0960047999978997
77,1.1147546000029251
78,1.0971991999977035
79,1.1065904000024602
80,1.0740432999991754
81,1.211351999998442
82,1.0931612999993376
83,1.111801999999443
84,1.0855460000020685
85,1.0900164999984554
86,1.0791683999996167
87,1.1481253999991168
88,1.0888095999980578
89,1.0856233000013162
90,1.1001990999975533
91,1.0972966000008455
92,1.0851879000001645
93,1.1499928000012005
94,1.0921667000002344
95,1.116944199999125
96,1.0811982999985048
97,1.0664947999975993
98,1.06470089999857
99,1.1476498000010906
