,time
0,0.7685566000000108
1,0.8071883999982674
2,0.7050392000019201
3,0.7819191999988107
4,0.7849559000023874
5,0.774980999998661
6,0.7008338999985426
7,0.7522425000024668
8,0.7782181999973545
9,0.7102766999996675
10,0.7512172999995528
11,0.7629443000005267
12,0.7128251000031014
13,0.7547527999995509
14,0.7723688000005495
15,0.782514300000912
16,0.7091978999997082
17,0.7678474999993341
18,0.7825052000007418
19,0.6957895000014105
20,0.7631406000000425
21,0.7519795999978669
22,0.7039794999982405
23,0.7536710999993375
24,0.799102100001619
25,0.7934339999992517
26,0.7171693000018422
27,0.7752285999995365
28,0.7833750000027067
29,0.7001969999982975
30,0.7737839000001259
31,0.7776406000011775
32,0.6879775999987032
33,0.7571549999993294
34,0.7711041000002297
35,0.716963200000464
36,0.7428250999982993
37,0.7601513000008708
38,0.784116200000426
39,0.6898696999996901
40,0.7687603999984276
41,0.7858878999977605
42,0.6933941999996023
43,0.7463823999969463
44,0.7697757999994792
45,0.7063295000007201
46,0.7464680000011867
47,0.7699384999978065
48,0.7769105000006675
49,0.6992458999993687
50,0.7655318000033731
51,0.766011100000469
52,0.7022448000025179
53,0.7621782999995048
54,0.7690314000028593
55,0.7008626999995613
56,0.7519547000010789
57,0.7801882999992813
58,0.7756399999998393
59,0.7055236000014702
60,0.769211599999835
61,0.7929420000000391
62,0.711084499998833
63,0.765267099999619
64,0.7769876000020304
65,0.7015864999993937
66,0.7572271999997611
67,0.7780393000030017
68,0.765941899997415
69,0.7086579000024358
70,0.7707231000022148
71,0.7685212000033061
72,0.7018382999995083
73,0.7558643000011216
74,0.7709278000002087
75,0.697439999999915
76,0.7523626000001968
77,0.7508937999991758
78,0.7758868999990227
79,0.7181434000012814
80,0.74317389999851
81,0.7654889000004914
82,0.7141506000007212
83,0.756513399999676
84,0.7789234999982
85,0.7009935999994923
86,0.7549627000007604
87,0.7718058999998902
88,0.7670371999993222
89,0.7050392000019201
90,0.751131400000304
91,0.7759407999983523
92,0.7028481000015745
93,0.7642655999989074
94,0.7718625999987125
95,0.7005702999995265
96,0.7704712000013387
97,0.7757358999988355
98,0.8506022000001394
99,0.7086073999998916
