,time
0,9.231332400000156
1,9.357642899999973
2,10.126494800000273
3,9.39330579999978
4,9.229709300000195
5,9.203721699999733
6,9.216210399999909
7,9.006315200000245
8,9.322622000000138
9,9.088207000000239
