,time
0,0.7076850999983435
1,0.6356785999996646
2,0.7370795999995607
3,0.639487199998257
4,0.735061899998982
5,0.6458907000014733
6,0.7077854999988631
7,0.638419500002783
8,0.7303928000001179
9,0.6319371999998111
10,0.6303306000008888
11,0.6690312000027916
12,0.638990700001159
13,0.6899005000013858
14,0.6454248000009102
15,0.6905813000012131
16,0.6439194000013231
17,0.6837016999998013
18,0.6330244000018865
19,0.6877567000010458
20,0.6453889000003983
21,0.70554340000308
22,0.6537873999986914
23,0.7275728999993589
24,0.6311795000001439
25,0.6461299000002327
26,0.7038978999989922
27,0.65359250000256
28,0.7058837000004132
29,0.6368580000016664
30,0.7327087999983632
31,0.6401633999994374
32,0.6951389000023482
33,0.6480405000002065
34,0.6980672999998205
35,0.6399990999998408
36,0.7111566999992647
37,0.6505555000003369
38,0.727432100000442
39,0.6451171999979124
40,0.6318524999987858
41,0.6660112999998091
42,0.6386106000027212
43,0.6915336999991268
44,0.6427437000020291
45,0.7032545000001846
46,0.635799899999256
47,0.6898627000009583
48,0.6351902999995218
49,0.6914088999983505
50,0.6215787000001001
51,0.7149496999991243
52,0.6469288000007509
53,0.7031602999995812
54,0.6338211000002048
55,0.6433056999994733
56,0.6916633999971964
57,0.6376234000017575
58,0.7136618000004091
59,0.6392796000000089
60,0.6938115000011749
61,0.6284803000016836
62,0.7129155999973591
63,0.6275552999977663
64,0.6985777000008966
65,0.6660129000010784
66,0.7041067999998631
67,0.6387157999997726
68,0.6527104999986477
69,0.687694799999008
70,0.6376196999990498
71,0.6932441999997536
72,0.6433570000008331
73,0.7068633000017144
74,0.6627769000006083
75,0.7101908000004187
76,0.6649930999992648
77,0.6856410000000324
78,0.6420213999990665
79,0.6850502999986929
80,0.6425732999996399
81,0.7197627999994438
82,0.6563611999990826
83,0.6233441999975184
84,0.6859167000002344
85,0.6444274000023142
86,0.7017286000009335
87,0.6384580000012647
88,0.6992533999982697
89,0.6134616000017559
90,0.7028672999986156
91,0.6324582999986887
92,0.6877150000000256
93,0.6370036000007531
94,0.734942899998714
95,0.6580380999985209
96,0.7239560999987589
97,0.64109549999921
98,0.6335819999985688
99,0.6818087000028754
