,time
0,14.439611500001774
1,14.251496900000348
2,14.395704200000182
3,14.251303199998802
4,14.410519900000509
5,14.224903000002087
6,14.335229899999831
7,14.31874130000142
8,14.337859199997183
9,14.344813499999873
10,14.192722199997661
11,14.307441500001005
12,14.284355499999947
13,14.295424400002958
14,14.302988899999036
15,14.385382800002844
16,14.232210800000757
17,15.781708900001831
18,14.26933629999985
19,14.474326800002018
20,13.699556100000336
21,13.579435499999818
22,14.451088800000434
23,14.160358500001166
24,14.181418299998768
25,14.307930799997848
26,14.411926200002199
27,14.344485499997973
28,14.321931599999516
29,14.248329099998955
30,14.339902800002164
31,14.21910360000038
32,14.344172799999797
33,14.349335400002019
34,14.401691499999288
35,14.307461099997454
36,14.222921100001258
37,14.277607899999566
38,14.251949800000148
39,14.335068399999727
40,14.270376799999212
41,14.278987400000915
42,14.309771699998237
43,14.37971219999963
44,14.264826400001766
45,14.3685538000027
46,13.599130700000387
47,13.623185399999784
48,14.238390999998956
49,14.298041599999124
50,14.22664309999891
51,14.260130200000276
52,13.535960400000477
53,13.431347499998083
54,13.790875899998355
55,13.374645500000042
56,14.428751400002511
57,14.292241700000886
58,13.608870899999602
59,13.569302799998695
60,13.690086500002508
61,13.478664400001435
62,14.235470499999792
63,14.211533199999394
64,13.64635559999806
65,13.723704399999406
66,14.28005309999935
67,14.36236959999951
68,14.146629799997754
69,14.262911300000269
70,13.445266399998218
71,13.623198500001308
72,14.24944830000095
73,14.294347199996992
74,14.249258299998473
75,14.393395600000076
76,13.807264600000053
77,13.705954199998814
78,14.18746850000025
79,14.307537799999409
80,14.363740099997813
81,14.250445199999376
82,13.800254500001756
83,13.386655099999189
84,14.274903800000175
85,14.270177799997327
86,14.229020999999193
87,14.107410900000104
88,13.637661199998547
89,13.56356340000275
90,13.643197800000053
91,13.528791499997169
92,14.236566100000346
93,14.221473400000832
94,13.640627500000846
95,13.725456600001053
96,13.578140199999325
97,13.78668739999921
98,14.394586899998103
99,14.371853599997849
