,time
0,14.513267299999825
1,14.460231000000022
2,14.376963600000636
3,14.30890239999917
4,14.421272499999759
5,14.407226000000264
6,13.706042799999523
7,14.977904200000012
8,14.308780200000001
9,14.439811299999747
10,14.300737499999741
11,14.374346900000091
12,14.395842800000537
13,14.383938699999817
14,13.706100999999762
15,14.388598100000308
16,14.320292400000653
17,13.698242200000095
18,14.418073299999378
19,14.363322299999709
20,13.780115800000203
21,14.370978799999648
22,14.404683099999602
23,13.654711999999563
24,14.451768199999606
25,14.283065399999941
26,14.329675599999973
27,14.321652200000244
28,14.361815399999614
29,14.399164299999939
30,14.349184499999865
31,14.315689099999872
32,14.37217849999979
33,14.450640699999894
34,14.340726700000232
35,14.363457399999788
36,14.376272400000744
37,14.467174299999897
38,14.25882300000012
39,14.33520419999968
40,14.392126700000517
41,15.8322576999999
42,14.450673500000448
43,14.360849200000303
44,14.291241099999752
45,15.78317750000042
46,14.38692859999992
47,14.428731300000436
48,14.467923900000642
49,14.290047200000117
50,14.323882599999706
51,14.313523699999678
52,14.286571800000274
53,14.451280400000542
54,14.444600400000127
55,15.976194300000316
56,14.334331199999724
57,14.404782699999487
58,16.007840500000384
59,14.447556299999633
60,14.239934000000176
61,14.397837900000013
62,14.33883909999986
63,14.412961099999848
64,14.343429800000195
65,14.398073000000295
66,14.225899000000027
67,14.395706299999802
68,14.361122700000124
69,14.449704900000143
70,14.39160340000035
71,15.767153800000415
72,14.328190000000177
73,14.357090900000003
74,15.873553800000082
75,14.159082899999703
76,14.370030500000212
77,14.322046699999191
78,15.825423299999784
79,14.443003800000042
80,14.509456300000238
81,14.442507300000216
82,14.399402099999861
83,14.449079699999857
84,14.467220700000325
85,14.274649800000589
86,14.408300600000075
87,14.359870799999953
88,14.376472300000387
89,14.45041399999991
90,14.40155120000054
91,14.460926699999618
92,14.347357800000282
93,14.590113899999778
94,14.31835300000057
95,14.476268299999902
96,14.428007999999863
97,14.481421999999839
98,14.424432300000262
99,14.437510800000382
