,time
0,14.093075299999327
1,14.148744400001306
2,14.105539100000897
3,14.111358900001505
4,14.087136800000735
5,14.035381899997446
6,14.195783099999971
7,14.143233800001326
8,13.992568100002245
9,14.07164279999779
10,14.221046599999681
11,14.97961409999698
12,15.254258900000423
13,15.533407199996873
14,14.615484100002504
15,14.553414699999848
16,14.16456449999896
17,14.29653899999903
18,14.722600600001897
19,14.786243300000933
20,14.633349400002771
21,14.251498900001025
22,14.337371700003132
23,14.465200200000254
24,14.370848200000182
25,14.432143099998939
26,14.16526039999735
27,14.224544000000606
28,14.242472800000542
29,14.326264600000286
30,15.267569499999809
31,15.646965700001601
32,14.346505200002866
33,14.139494099999865
34,14.020670300000347
35,14.3305134000002
36,14.863573599999654
37,14.247042799997871
38,14.550813599998946
39,14.259703100000479
40,14.176220400000602
41,14.128108799999609
42,14.023013200003334
43,14.446421399999963
44,14.190862999999808
45,14.442643100002897
46,14.339980699998705
47,14.985672999999224
48,14.395792899998924
49,14.814814599998499
50,14.379164400001173
51,15.426758499997959
52,14.59281479999845
53,14.352322899998398
54,14.325366900000517
55,14.224569000001793
56,14.246635399998922
57,14.123417800001334
58,14.415338099999644
59,14.982359300000098
60,14.360308100000111
61,14.213221300000441
62,14.193443899999693
63,14.97111269999732
64,14.8028226000024
65,14.41511189999801
66,14.311713200000668
67,14.253038800001377
68,14.13535039999988
69,14.702655200002482
70,14.230065599997033
71,14.383441399997537
72,14.24958830000105
73,15.08363559999998
74,14.749605000000884
75,16.263137600002665
76,14.821899499998835
77,16.139498399999866
78,14.925365799997962
79,14.732947100001184
80,14.939212100001896
81,14.649126700001943
82,14.18208610000147
83,14.1444276000002
84,14.102281699997548
85,14.261685899997246
86,14.140766200001963
87,14.028896199997689
88,14.107524799997918
89,14.054987299998174
90,13.933004400001664
91,14.056318399998418
92,13.99355210000067
93,14.14568589999908
94,14.019507799999701
95,14.047101100000873
96,14.01480459999948
97,14.276781700002175
98,13.994565799999691
99,14.037559899999906
