,time
0,14.111726199999794
1,14.166848299999856
2,14.156585499999892
3,14.167192099999738
4,14.139385100000254
5,14.218395500000042
6,14.000613199999862
7,14.218705000000227
8,14.149843300000157
9,14.204481199999918
10,14.157982199999879
11,14.148257399999693
12,14.270228099999713
13,14.235764999999901
14,14.219609499999933
15,14.308811699999751
16,14.212320299999647
17,14.172219899999618
18,14.240119299999606
19,14.348595899999964
20,14.260296800000106
21,14.210025600000336
22,14.207984199999828
23,14.191657700000178
24,14.246983099999852
25,14.166268700000273
26,14.122915599999942
27,14.30602829999998
28,14.178517600000305
29,14.22241109999959
30,14.149593500000265
31,14.26741179999999
32,14.21711409999989
33,14.194495500000357
34,14.23095770000009
35,14.243113600000015
36,14.186496899999838
37,14.19190000000026
38,14.27208090000022
39,14.1119948999999
40,14.187851500000306
41,14.310902400000032
42,14.193872199999987
43,14.27130169999964
44,14.264094099999966
45,14.220291499999803
46,14.187278800000058
47,14.24262090000002
48,14.186113999999634
49,14.149134199999935
50,14.271667799999705
51,14.126874699999917
52,14.269188600000234
53,14.246891299999788
54,14.236441900000045
55,14.32254039999998
56,14.284566999999697
57,14.199805900000229
58,14.246139400000175
59,14.21185400000013
60,14.21494419999999
61,14.20369269999992
62,14.265339600000061
63,14.231285599999865
64,14.31114559999969
65,14.208311099999719
66,14.15693680000004
67,14.238984999999957
68,14.168895799999973
69,14.187814700000217
70,14.257999099999779
71,14.189312599999994
72,14.135355599999912
73,14.240469000000303
74,14.160524200000054
75,14.33906610000031
76,14.12657339999987
77,14.212999299999865
78,14.328407599999991
79,14.179921399999785
80,14.202706300000045
81,14.314505400000144
82,14.149719000000005
83,14.189791100000093
84,14.217319299999872
85,14.224340799999936
86,14.220590499999616
87,14.325222399999802
88,14.264347100000123
89,14.188221599999451
90,14.259063800000149
91,14.128806799999438
92,14.129789900000105
93,14.231247900000199
94,14.184421400000247
95,14.220035600000301
96,14.16024809999999
97,14.168794600000183
98,14.276020399999652
99,14.222310600000128
