,time
0,14.207748199998605
1,14.140242700001181
2,14.105541999999332
3,14.148592399998961
4,14.236957500001154
5,14.180975299999773
6,14.034975399999894
7,14.160309099999722
8,14.092409199998656
9,14.096229900000253
10,14.282605399999738
11,14.061709700001302
12,14.048751100001027
13,14.16296390000025
14,14.056195400000433
15,14.0481663999999
16,14.205387799998789
17,14.117645399999674
18,14.04880729999968
19,14.126365699999951
20,14.15255740000066
21,14.069998599999963
22,14.176598099998955
23,14.071867999999085
24,14.252212800000052
25,14.121372800000245
26,14.064505100001043
27,14.285985800001072
28,14.077584799999386
29,14.083159600000727
30,14.131130800000392
31,14.147868000000017
32,14.10312309999972
33,14.245015000000421
34,14.20534729999963
35,14.175059799999872
36,14.05169240000032
37,14.132012000000032
38,14.052408400000786
39,14.22969329999978
40,14.166947699999582
41,14.120079099999202
42,14.168704899999284
43,14.126522000000477
44,14.1903456
45,14.083043699998598
46,14.151095200000782
47,14.218364099999235
48,14.121128599999793
49,14.134217200000421
50,14.196646200000032
51,14.128012000001036
52,14.194888199999696
53,14.2143202999996
54,14.136546899999303
55,14.16728090000106
56,14.211190699999861
57,14.005031500000769
58,14.14154629999939
59,14.147235899999941
60,14.168983900000967
61,14.118428900001163
62,14.181849499998862
63,14.153901400000905
64,14.248989400000937
65,14.075826700000107
66,14.061525099999926
67,14.311868900000263
68,14.123856500000329
69,14.247242100000221
70,14.137520199999926
71,14.245219000000361
72,14.160478000001604
73,14.351644900001702
74,14.328277300000991
75,14.084042700000282
76,14.240266700000575
77,14.139279799999713
78,14.046007799999643
79,14.339635699998325
80,14.14543219999905
81,14.159824500000468
82,14.117088899998635
83,14.051394499998423
84,14.269629200000054
85,14.140534900001512
86,14.094401899999866
87,14.076229199999943
88,14.239691000000676
89,14.225072100000034
90,14.169264000000112
91,14.18265749999955
92,14.007403600000544
93,14.133164200000465
94,14.126193800000692
95,14.09617530000105
96,14.077996199999689
97,14.11677829999826
98,14.138892799999667
99,14.301222299998699
