,time
0,16.577962299998035
1,16.193833000001177
2,15.96929420000015
3,16.11562729999787
4,17.75946169999952
5,17.01936769999884
6,17.563538399997924
7,17.932754499997827
8,17.762976699999854
9,16.98645640000177
10,15.258665599998494
11,16.091063899999426
12,14.64700890000313
13,14.659063600000081
14,14.635225300000457
15,14.768739900002402
16,14.682770700001129
17,15.099320999997872
18,14.72811929999807
19,14.620792800000345
20,15.070062700000562
21,14.715854099998978
22,14.809570900000836
23,14.874503600000025
24,14.932432900001004
25,15.477814900001249
26,14.760295599997335
27,15.038412699999753
28,14.701759999999922
29,14.585993900000176
30,14.940155299998878
31,14.628456899998127
32,14.52721019999808
33,14.920352200002526
34,14.582290599999396
35,14.869278400001349
36,14.83678709999731
37,14.853257400001894
38,14.498854700002994
39,14.622291100000439
40,14.643250599998282
41,14.951364300002751
42,14.922257700000046
43,14.630680199999915
44,15.161135700000159
45,14.945758900001238
46,14.63718240000162
47,14.84080609999728
48,14.574692700000014
49,14.693260599997302
50,14.958443600000464
51,14.746877200002928
52,14.569819100001041
53,14.647560500001418
54,14.844376099998044
55,14.503249599998526
56,14.644771499999479
57,14.6470169000022
58,14.697376700001769
59,14.65736459999971
60,14.582699599999614
61,14.517820900000515
62,14.74581870000111
63,14.433462099997996
64,14.616833700001735
65,14.598589199998969
66,14.539078900001186
67,14.508521100000507
68,14.56885820000025
69,14.581051299999672
70,14.542154700000538
71,14.590104499999143
72,14.482900200000586
73,14.461490099998628
74,14.74445679999917
75,14.643555299997388
76,14.764890200000082
77,14.367005799998879
78,14.65400370000134
79,14.571831999997812
80,14.651618100000633
81,14.632023999998637
82,14.501125599999796
83,14.656497700001637
84,14.533420199997636
85,14.7299880999999
86,14.865352500000881
87,14.474703599997156
88,14.628978699998697
89,14.520975800001906
90,14.690414999997301
91,14.83982610000021
92,14.60006390000126
93,14.63787819999925
94,14.710837800001173
95,14.527149199999258
96,14.590490899998258
97,14.605438899998262
98,14.754868500000157
99,14.595851000001858
