,time
0,14.001862999999503
1,13.865678500000286
2,13.843109200000072
3,13.822553799999696
4,13.873891299999741
5,13.861802999999782
6,13.906385899999805
7,13.740936999999576
8,13.867068800000197
9,13.86452140000074
10,13.93071129999953
11,13.949226400000043
12,13.85943959999986
13,13.811544299999696
14,13.735228200000165
15,13.700516399999287
16,13.817847000000256
17,13.864187500000298
18,13.823460599999635
19,13.912562600000456
20,14.035363799999686
21,13.901503900000534
22,13.822161600000072
23,13.847365099999479
24,13.957646800000475
25,13.867559400000573
26,13.790767899999992
27,13.864641500000289
28,13.875141700000313
29,13.902971499999694
30,13.88352870000017
31,13.877470299999914
32,13.798275199999807
33,13.869932599999629
34,13.784272500000043
35,13.876148600000306
36,13.832034199999725
37,13.692016799999692
38,13.86557350000021
39,13.734541200000422
40,13.882245200000398
41,13.84400100000039
42,13.800353000000541
43,13.902972799999588
44,13.872829800000545
45,13.87591330000032
46,13.836650700000064
47,13.854183500000545
48,13.940242199999375
49,13.945463399999426
50,13.847482799999852
51,13.93748719999985
52,13.856256799999755
53,13.789014900000439
54,13.855547600000136
55,13.794158300000163
56,13.912964799999827
57,13.825473400000192
58,13.695726500000092
59,13.905500500000016
60,13.952804500000639
61,13.937375900000006
62,13.842809599999782
63,13.92004149999957
64,13.957621600000493
65,13.85364170000048
66,13.900633299999754
67,13.882311500000469
68,13.818400399999518
69,13.908193100000062
70,13.849014299999908
71,13.809810000000653
72,13.859833700000308
73,13.96574259999943
74,13.834193700000469
75,13.914508899999419
76,13.919950400000744
77,13.793053699999291
78,13.811991099999432
79,13.931653499999811
80,13.843628000000535
81,13.861259000001155
82,13.954734099999769
83,13.92435900000055
84,13.914103799999793
85,13.7307294000002
86,13.773107000000891
87,13.90631890000077
88,13.877018099999987
89,13.789994599999773
90,13.817535599999246
91,13.968172299999424
92,13.930688599999485
93,13.798548000000665
94,13.868048000000272
95,13.94177049999962
96,13.796824600000036
97,13.817712800000663
98,13.801690899999812
99,13.803860400001213
